pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbincl,pl_insol,pl_eqt,pl_imppar,pl_trandur,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_met,st_meterr1,st_meterr2,st_dens,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_gaiamag,sy_tmag,sy_snum,sy_pnum,sy_mnum,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_pm,sy_pmra,sy_pmdec,glon,glat,orbital_size_score,stellar_scale_score,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_rade,pl_bmasse,orbital_speed_proxy,eccentricity_mass_interaction,log_orbper
,,,,,,,,274.318,,,,,,,1.6083101967372029,0.081,-0.077,6636.883099295119,132.0,-132.0,,,,,,,,12.459766882807248,0.057,-0.057,12.562,0.01,-0.01,11.725,0.021,-0.021,11.629,0.022,-0.022,11.583,0.014,-0.014,11.524,0.022,-0.022,11.555,0.021,-0.021,11.522,0.151,-0.151,9.451,12.3031,12.1019,1,2,0,3254.9466126760776,19.911,-18.993,1.20859,1.2517704,0.0638688,-1.25014,74.30416,8.12813,,,0.0,0.0,0.0,0.0,0.0,0.0,2.259,6.94,,,
1.5275657,,,0.021020146,,,,,53.3454,748.54,,1.12,0.543625802408848,,,0.3494014725540846,,,3424.262167533338,,,4.89676,,,,,,,14.613873823439462,0.1,-0.1,,,,10.744,0.024,-0.024,10.139,0.022,-0.022,9.918,0.021,-0.021,,,,,,,,,,,13.4339,12.2255,1,1,0,135.38371254653137,0.183,-0.1819,17.2857,283.9865808,99.1738,-266.107,258.94613,47.48243,1.0756020338,0.961219,0.0,0.0,0.0,0.0,0.0,0.0,2.37126,8.71,72.67150760989006,,0.1839998981511565
26.13616296,4.97e-06,-4.97e-06,,,,,,,,,6.6938,1.3350640913772347,,,1.2862649224500495,,,6507.312091217741,30.19,-30.19,4.33778,,,0.041,0.028,-0.028,0.8646,13.836829984879794,0.103,-0.103,14.669,0.009,-0.009,12.718,0.023,-0.023,12.45,0.023,-0.023,12.393,0.025,-0.025,12.337,0.023,-0.023,12.358,0.023,-0.023,12.232,0.259,-0.259,9.391,13.7606,13.3257,1,3,0,1177.8637591554054,19.8105,-19.8105,1.01648,4.3299494,-2.71615,-3.37209,70.17289,15.11288,,2.6244,0.0,0.0,0.0,0.0,0.0,0.0,2.302,14.9,,,1.417241829318932
14.00947528,7.001e-05,-7.001e-05,,,,,,,,,3.405,0.8225580163068733,0.037,-0.041,0.8399691760748613,0.029,-0.032,5174.322262216688,74.46,-55.99,4.57,0.027,-0.037,-0.11,0.103,-0.112,,13.565683775797067,0.114,-0.114,14.565,0.026,-0.026,12.028,0.021,-0.021,11.55,0.022,-0.022,11.486,0.02,-0.02,11.412,0.023,-0.023,11.489,0.02,-0.02,11.416,0.121,-0.121,9.311,13.4122,12.8483,1,1,0,,,,,5.4283021,1.96026,-5.062,76.20242,5.94739,,1.61,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.08,,,1.1464218692423678
3.409264,1e-06,-1e-06,0.048,0.001,-0.001,0.0,88.1,,1540.0,0.29,3.1176,1.283631073691181,0.1,-0.1,1.171409682450702,0.06,-0.06,6600.674398812207,200.0,-200.0,4.42,0.01,-0.01,0.1,0.2,-0.2,1.17,10.58051202196724,0.009,-0.009,11.369,0.124,-0.124,10.114,0.053,-0.053,9.855,0.066,-0.066,9.812,0.052,-0.052,9.768,0.032,-0.032,9.799,0.029,-0.029,9.725,0.055,-0.055,8.304,10.9134,10.5572,2,1,0,970.3590300979004,3.404,-3.316,3.90929,14.4049746,-14.052,-3.16932,224.44468,17.22912,2.4008848,2.49,0.0,0.0,0.0,0.0,0.0,0.0,13.89916,286.047,71.02633333333333,0.0,0.5326606325882166
20.0349456,0.0001746,-0.0001746,0.1557,,,0.0,89.38,207.16,968.0,0.3312,6.627,1.2469000031498607,0.272,-0.253,1.9878589661286103,0.665,-0.793,6121.661938375236,185.0,-221.0,3.934,0.34,-0.17,0.02,0.22,-0.28,0.50596,13.179707068836969,0.069,-0.069,13.905,0.023,-0.023,11.897,0.021,-0.021,11.61,0.019,-0.019,11.514,0.023,-0.023,11.481,0.023,-0.023,11.513,0.022,-0.022,12.58,,,9.443,12.9842,12.5272,1,2,0,1153.6458635188378,15.253,-14.777,1.04785,15.1659563,-4.45262,-14.4976,80.46622,7.9355,14.071171919999998,3.251,0.0,0.0,0.0,0.0,0.0,0.0,2.3,8.72,128.67659344894028,0.0,1.3017881675497573
4.901425,1.6e-05,-1.6e-05,0.059,,,,,,,0.78,4.199,,,,1.4296747580892764,0.047,-0.047,5879.687120781746,75.0,-75.0,4.196,0.055,-0.055,,,,,12.570409017143778,0.057,-0.057,13.33,0.171,-0.171,11.392,0.022,-0.022,11.114,0.018,-0.018,11.06,0.016,-0.016,11.028,0.022,-0.022,11.09,0.02,-0.02,11.076,0.092,-0.092,9.198,12.4627,12.0146,1,4,0,2034.869430653466,5.697,-5.577,1.87249,9.4856073,-9.48017,0.321126,81.72606,11.23255,3.4486975,,0.0,0.0,0.0,0.0,0.0,0.0,1.81,10.0,83.075,,0.6903223615928928
2.423812,1.2e-06,-1.2e-06,0.03443,0.00099,-0.00099,0.0,86.59,,1304.0,,,,,,,,,5410.075387781867,,,4.481,,,0.06,,,,12.989403351735524,0.069,-0.069,13.823,0.062,-0.062,11.702,0.023,-0.023,11.408,0.025,-0.025,11.341,0.026,-0.026,11.246,0.022,-0.022,11.301,0.021,-0.021,11.345,0.191,-0.191,8.756,12.8964,12.3993,1,1,0,1270.3051015461847,5.656,-5.49,2.71508,33.7099588,15.2812,-30.0474,92.23763,-72.63944,1.7069974,,0.0,1.0,0.0,0.0,0.0,0.0,10.98482,276.5121,70.39825733372058,,0.3844989312826336
,,,,,,,,446.107,,,,,,,1.604428581522383,0.067,-0.064,5821.242845947008,116.0,-116.0,,,,,,,,13.8111490721309,0.172,-0.172,14.19,0.064,-0.064,12.353,0.021,-0.021,12.047,0.017,-0.017,11.998,0.019,-0.019,11.967,0.023,-0.023,12.007,0.021,-0.021,12.134,0.197,-0.197,9.499,13.4015,12.9696,1,3,0,3355.484235775125,11.463,-11.163,1.16777,4.466246,2.26184,3.85116,82.01371,13.45799,,,0.0,0.0,0.0,0.0,0.0,0.0,1.728,2.56,,,
,,,,,,,,10.767,,,,,,,0.7391755929376911,0.055,-0.05,4859.737813893888,170.0,-170.0,,,,,,,,15.676675992331225,0.103,-0.103,16.914,0.113,-0.113,13.85,0.024,-0.024,13.281,0.026,-0.026,13.141,0.028,-0.028,13.124,0.024,-0.024,13.259,0.029,-0.029,12.699,0.382,-0.382,9.241,15.5059,14.8153,1,1,0,731.7524895669251,10.697,-10.331,1.65711,8.2373521,8.15372,-1.17082,76.25245,9.34988,,,0.0,0.0,0.0,0.0,0.0,0.0,1.86,3.89,,,
5.28789787,1.198e-05,-1.198e-05,0.06791,0.00126,-0.00126,,,1498.3,,,,1.491485009367012,0.078,-0.087,3.560316297450549,0.14,-0.133,5033.826412968079,60.0,-60.0,,,,0.19,0.04,-0.04,0.04,13.70732402045364,0.08,-0.08,14.873,0.068,-0.068,11.7,0.024,-0.024,11.155,0.017,-0.017,11.06,0.014,-0.014,10.996,0.022,-0.022,11.077,0.02,-0.02,10.915,0.085,-0.085,8.927,13.3998,12.7216,1,1,0,1426.2696534742615,35.67,-35.67,0.839382,5.1979227,2.08044,4.76342,83.25836,11.7961,3.721901509,4.995,0.0,0.0,0.0,0.0,0.0,0.0,6.538,32.5,77.86626225887204,,0.7232830586326966
8.0468,0.0024,-0.0025,,,,,,,,0.31,,0.9273959801180944,0.032,-0.029,,,,,,,,,,,,,,12.393695887498396,0.069,-0.069,12.973,0.051,-0.051,10.957,0.026,-0.026,10.589,0.023,-0.023,10.549,0.024,-0.024,10.512,0.024,-0.024,10.551,0.022,-0.022,10.422,0.101,-0.101,8.716,12.0976,11.6244,1,2,0,840.0445741307179,4.239,-4.099,4.07235,47.271108,36.7977,-29.673,40.91076,-51.71337,,,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.27,,,0.9056232072452108
3.41307808909,4.825204e-05,-4.825204e-05,,,,,,304.4148,1065.34,,2.5787928,,,,0.9409082205760256,,,5424.706035764813,122.0,-122.0,4.53617,,,,,,,15.049813083447962,0.092,-0.092,15.773,0.067,-0.067,13.314,0.024,-0.024,12.859,0.025,-0.025,12.81,0.024,-0.024,12.739,0.023,-0.023,12.797,0.024,-0.024,12.393,0.342,-0.342,9.172,14.6074,14.0672,1,2,0,791.3938237741967,8.899,-8.67,1.48896,5.9480578,5.04522,-3.15042,69.75527,14.51069,,,0.0,0.0,0.0,0.0,0.0,0.0,5.50080272,23.8,,,0.5331462247781757
0.95965428,3e-07,-2.9e-07,0.01802,0.00025,-0.00025,0.1,87.59,,1777.0,0.181,1.609,0.8496426597169279,0.026,-0.015,0.7802587060175117,0.006,-0.006,5310.61758493176,73.0,-73.0,4.47,0.12,-0.12,0.037,0.048,-0.048,1.817266,8.976448637231346,0.03,-0.03,9.767,0.031,-0.031,7.548,0.032,-0.032,7.203,0.038,-0.038,7.066,0.02,-0.02,6.942,0.053,-0.053,7.09,0.02,-0.02,7.054,0.018,-0.018,7.065,8.76221,8.2491,1,4,0,156.38094167584012,0.1485,-0.1475,21.1175,203.8802519,107.409,-173.293,115.11108,-58.2406,0.677163996,1.723,1.0,0.0,0.0,0.0,0.0,0.0,1.627,4.97,53.25495449500554,0.08496426597169279,-0.017885195429319094
10.41890782,2.004e-05,-2.004e-05,0.0917,,,0.0,89.95,126.48,855.0,0.1256,2.802,0.9281401774510732,0.132,-0.081,0.9919238802505098,0.392,-0.159,5716.388651288656,174.0,-165.0,4.36,0.125,-0.243,0.04,0.22,-0.26,4.19875,14.890241316752268,0.046,-0.046,15.511,0.0,0.0,13.495,0.026,-0.026,13.176,0.021,-0.021,13.127,0.027,-0.027,13.019,0.024,-0.024,13.042,0.028,-0.028,12.56,0.369,-0.369,9.228,14.8213,14.282,1,1,0,2955.2106571578424,13.423,-12.975,1.27973,9.0717297,0.862974,-9.03059,77.41317,8.0739,7.320745474,2.01,0.0,0.0,0.0,0.0,0.0,0.0,2.82,6.78,113.61949640130861,0.0,1.0178221956806373
12.02298773,2.987e-05,-2.987e-05,0.1016,,,0.0,86.52,85.78,776.0,1.1579,1.333,0.9764500462054168,0.104,-0.119,0.8783870208720604,0.355,-0.071,5956.131069348577,167.0,-185.0,4.535,0.032,-0.293,-0.28,0.28,-0.28,1.00494,15.514301931756634,0.206,-0.206,16.682,0.026,-0.026,14.524,0.039,-0.039,14.141,0.043,-0.043,13.962,0.052,-0.052,14.017,0.025,-0.025,14.07,0.033,-0.033,12.453,,,9.018,15.6445,15.167,1,1,0,1867.767802366768,75.41,-69.0,0.600137,4.1531207,-0.939933,-4.04536,75.96531,17.18501,8.446571411,1.846,0.0,0.0,0.0,0.0,0.0,0.0,18.49,14.5,118.33649340551182,0.0,1.0800124038910925
15.36262753,8.765e-05,-8.765e-05,0.1126,,,0.0,88.24,32.23,608.0,0.6884,3.657,0.8056362993447244,0.121,-0.057,0.8304514721372268,0.976,-0.082,5021.103844210406,208.0,-154.0,4.484,0.083,-0.643,0.2,0.2,-0.26,1.15468,15.666539472456176,0.0461,-0.0461,14.837,0.07,-0.07,13.786,0.037,-0.037,13.276,0.043,-0.043,13.074,0.034,-0.034,12.858,0.025,-0.025,12.964,0.028,-0.028,12.832,,,9.439,15.446,14.8005,1,1,0,,,,,21.5573249,-21.3017,-3.30996,73.72695,7.56416,10.787619271,1.657,0.0,0.0,0.0,0.0,0.0,0.0,2.21,4.42,136.43541323268204,0.0,1.186465501124479
7.473223,0.000374,-0.000312,,,,,,,,0.246,,0.9114276156824048,0.088,-0.083,1.0107724438919,0.023,-0.022,5747.773180454798,22.0,-22.0,4.424,0.036,-0.036,0.074,0.02,-0.02,,13.227575483117429,0.092,-0.092,13.849,0.057,-0.057,11.864,0.022,-0.022,11.607,0.025,-0.025,11.525,0.024,-0.024,11.49,0.023,-0.023,11.521,0.022,-0.022,11.627,0.272,-0.272,8.51,12.9931,12.5343,1,1,0,1586.7783441184245,8.18,-7.885,2.30381,11.8878037,-8.15091,-8.65347,132.4843,-55.45458,,1.881,0.0,0.0,0.0,0.0,0.0,0.0,2.32,5.99,,,0.8735079417402436
8.8803232,4.5e-06,-4.5e-06,0.079,0.002,-0.002,0.0,,,818.69,0.522937,3.066233,0.8240315332387809,0.0268,-0.0261,0.9570813306666198,0.0161,-0.016,5397.368514466954,69.0,-64.0,4.41,0.023,-0.023,-0.138,0.062,-0.06,1.4082,8.881250524922368,0.03,-0.03,9.72,0.038,-0.038,7.597,0.029,-0.029,7.215,0.023,-0.023,7.18,0.021,-0.021,7.04,0.049,-0.049,7.178,0.02,-0.02,7.178,0.016,-0.016,7.099,8.77476,8.2929,1,6,0,0.7652065622089281,0.0733,-0.0731,18.6247,163.2826562,150.256,-63.909,99.98716,17.72195,6.239926239999999,1.7562000000000002,1.0,0.0,0.0,0.0,0.0,0.0,3.39512346,10.0,112.40915443037974,0.0,0.9484287722450696
2.69404968,9.6e-07,-9.6e-07,,,,,87.7,,,,,1.4337047362147128,0.047,,1.615365147243914,0.058,,6382.202145106806,100.0,,,,,,,,,11.455805800947454,0.02,-0.02,11.652,0.268,-0.268,10.006,0.027,-0.027,9.777,0.032,-0.032,9.728,0.029,-0.029,9.559,0.023,-0.023,9.601,0.02,-0.02,9.6,0.048,-0.048,9.085,10.939,10.5523,2,1,0,1366.0707584385002,4.529,-4.417,2.84386,7.1841239,-3.27913,-6.3921,43.84092,-10.62609,,3.101,0.0,2.0,0.0,8.0,6.0,0.0,2.302,378.2177,,,0.430405600128958
17.58752333,2.056e-05,-2.056e-05,0.1299,,,0.0,89.38,63.2,719.0,0.3132,4.3821,0.9343518239333872,0.113,-0.071,1.082705630177745,0.388,-0.181,5619.799106460348,164.0,-152.0,4.33,0.147,-0.228,0.12,0.22,-0.24,1.69184,14.792528886075216,0.08,-0.08,15.628,0.068,-0.068,13.429,0.025,-0.025,13.031,0.025,-0.025,12.977,0.027,-0.027,12.773,0.024,-0.024,12.809,0.024,-0.024,12.659,0.322,-0.322,9.644,14.7424,14.1893,1,1,0,2897.002373736795,14.957,-14.411,1.25918,9.3171665,9.0677,2.14159,77.66271,9.36083,12.350236331,2.044,0.0,0.0,0.0,0.0,0.0,0.0,4.17,12.7,135.39278929946113,0.0,1.245204686538526
14.97435694,5.221e-05,-5.221e-05,0.1103,,,0.0,89.95,55.62,696.0,0.2656,2.4309,0.7849710234919753,0.156,-0.06,0.8930899099747552,0.612,-0.131,5480.150821318018,174.0,-145.0,4.413,0.128,-0.402,-0.2,0.34,-0.26,8.26694,13.801998663131362,0.137,-0.137,14.903,0.033,-0.033,12.438,0.027,-0.027,12.042,0.03,-0.03,11.944,0.019,-0.019,11.936,0.023,-0.023,11.996,0.022,-0.022,11.611,0.149,-0.149,9.093,13.7579,13.2211,1,1,0,1561.8719846842396,2.8555,-2.8555,2.36115,25.3517413,16.2404,19.4669,80.37328,8.75738,10.515139858,1.717,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.39,135.76026237533998,0.0,1.1753481810843138
10.21866016,5.103e-05,-5.103e-05,0.0927,,,0.0,81.93,169.13,920.0,0.9516,4.534,1.0175607521512957,0.198,-0.116,1.074250427069052,0.48,-0.134,6085.587224150376,165.0,-211.0,4.376,0.091,-0.282,-0.12,0.24,-0.3,0.05417,15.056555421072446,0.092,-0.092,15.343,0.066,-0.066,13.643,0.023,-0.023,13.382,0.025,-0.025,13.283,0.032,-0.032,13.235,0.024,-0.024,13.302,0.028,-0.028,13.015,,,9.316,14.8663,14.3672,1,4,0,3800.608000695194,24.478,-23.32,1.0037,4.1870556,-4.18484,0.136193,73.41902,7.26637,7.180872111999999,2.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,35.5,110.23365868392665,0.0,1.0093939561446352
3.51749079,1.27e-06,-1.27e-06,,,,,,,,,1.7245,0.643740981607934,,,0.66470117317485,,,4089.666668032036,122.0,-122.0,4.64039,,,,,,3.536197,15.84466988022892,0.2,-0.2,16.487,0.063,-0.063,12.753,0.023,-0.023,12.096,0.022,-0.022,11.907,0.019,-0.019,11.857,0.024,-0.024,11.888,0.023,-0.023,11.858,0.195,-0.195,9.306,14.6803,13.8791,1,1,0,918.6155702333544,1.51,-1.492,3.91031,41.08869,-22.4614,34.4059,73.13666,11.62048,,1.278253,0.0,0.0,0.0,0.0,0.0,0.0,2.302,2.45,,,0.5462329689760328
7.46728,0.00014,-0.00014,0.076,,,0.0,82.51,,962.0,0.891,4.1227,1.0766680059185307,0.088,-0.088,0.9200716789014348,0.42,-0.42,6083.571820136888,72.0,-72.0,4.49,0.3,-0.3,,,,,12.884690556374547,0.103,-0.103,13.602,0.005,-0.005,11.771,0.023,-0.023,11.534,0.032,-0.032,11.449,0.023,-0.023,11.423,0.023,-0.023,11.48,0.021,-0.021,11.344,0.096,-0.096,9.162,12.9248,12.5261,1,1,0,783.3347030911326,,,,11.4482105,-4.41054,-10.5645,82.1475,17.80411,5.249896,2.0380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.76,98.25368421052632,0.0,0.8731624363389756
20.83426731,5.358e-05,-5.358e-05,,,,,,,,,,0.8860558029278919,,,0.9387317737390952,,,5268.108334169953,124.26,-124.26,4.52674,,,0.259,0.0149,-0.0149,2.018603,15.57640761299672,0.126,-0.126,16.205,0.07,-0.07,14.141,0.032,-0.032,13.726,0.038,-0.038,13.648,0.044,-0.044,13.551,0.025,-0.025,13.616,0.029,-0.029,12.334,,,9.544,15.3954,14.8436,1,1,0,1071.0113653001265,21.4755,-21.4755,1.06253,12.6434351,-12.6421,-0.183737,78.36431,12.6107,,1.756615,0.0,0.0,0.0,0.0,0.0,0.0,2.302,8.35,,,1.3187782319918044
714.29999,5.3,-5.3,1.66,0.12,-0.12,0.21,,,,,,2.131169718947685,1.47,-1.47,19.035654942661736,4.96,-4.96,4565.453662600648,71.0,-71.0,2.2,0.2,-0.2,-0.08,,,,9.949824250290478,0.009,-0.009,11.313,0.077,-0.077,7.94,0.026,-0.026,7.371,0.051,-0.051,7.151,0.023,-0.023,7.051,0.047,-0.047,7.217,0.02,-0.02,7.094,0.016,-0.016,6.983,9.69971,8.999,1,1,0,3702.7914088786456,41.211,-41.211,1.05402,3.8647189,-0.693761,-3.80194,230.52055,3.53127,500.507993,21.290000000000003,0.0,2.0,0.0,0.0,0.0,0.0,2.302,3108.3774,430.3011987951807,0.4475456409790138,2.853880644044541
,,,0.699,0.145,-0.107,,,,,,,0.0703610621265579,0.023,-0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,867.6981317679332,201.0,-138.0,,,,,6.76186,1.91343,,,0.0,0.0,0.0,0.0,0.0,0.0,2.302,111.0,,,
3.44473,2.1e-05,-2.2e-05,,,,,,,,0.38,,0.6594434594044555,0.016,-0.016,0.6441596450453517,0.015,-0.015,3824.881819182525,70.0,-70.0,4.646,0.024,-0.024,0.05,0.09,-0.09,3.61,11.50778672126452,0.056,-0.056,13.291,0.301,-0.301,8.711,0.02,-0.02,8.074,0.026,-0.026,7.893,0.023,-0.023,7.807,0.028,-0.028,7.849,0.02,-0.02,7.766,0.018,-0.018,7.826,10.8492,9.91924,1,1,0,48.73458949941212,0.0478,-0.0478,25.2016,197.3966371,196.631,17.369,140.91663,41.71685,,1.27,0.0,0.0,0.0,0.0,0.0,0.0,2.302,6.69,,,0.5371551873160889
4.32421,1.9e-05,-1.9e-05,0.04866,0.00016,-0.00013,0.34,89.966,,,,,0.8276488340585707,0.0079,-0.0064,0.9492168787060904,0.056,-0.052,999999.0,,,,,,,,,,11.919589817406267,0.026,-0.026,12.783,0.364,-0.364,10.231,0.022,-0.022,9.747,0.024,-0.024,9.639,0.023,-0.023,9.576,0.024,-0.024,9.609,0.02,-0.02,9.453,0.039,-0.039,8.478,11.6346,11.0462,1,2,0,195.3902806869115,0.695,-0.689,6.52427,15.8874837,15.3819,-3.97609,220.9805,-31.77457,3.041545,1.716,0.0,0.0,0.0,0.0,0.0,0.0,3.89,16.0,88.86580353473077,0.28140060357991403,0.6359067767767885
8.79631,0.00011,-0.00011,0.085,,,0.0,88.24,,900.0,0.47,3.5164,1.056776409950351,0.047,-0.047,1.0395448841604729,0.24,-0.24,6059.206295003694,84.0,-84.0,4.5,0.3,-0.3,,,,,14.85056263029214,0.114,-0.114,15.537,0.099,-0.099,13.6,0.023,-0.023,13.293,0.023,-0.023,13.244,0.033,-0.033,13.151,0.024,-0.024,13.179,0.025,-0.025,12.975,0.373,-0.373,9.41,14.7155,14.2592,1,1,0,939.1698875514464,15.759,-15.759,1.15986,3.0087995,1.92356,2.31361,79.05989,11.0467,6.182917,2.018,0.0,0.0,0.0,0.0,0.0,0.0,1.77,4.66,103.48599999999999,0.0,0.9443005263864587
16.1779561,0.0001069,-0.0001069,,,,,,,,,5.269,1.006035911047329,0.064,-0.061,0.9646285777660472,0.244,-0.1,5819.713364783709,119.73,-151.42,4.43,0.071,-0.172,0.04,0.138,-0.158,,14.579402487935583,0.297,-0.297,15.435,0.089,-0.089,13.286,0.023,-0.023,12.949,0.018,-0.018,12.897,0.035,-0.035,12.834,0.023,-0.023,12.909,0.023,-0.023,12.666,0.43,-0.43,9.267,14.4405,13.9481,1,1,0,1423.8714029160858,29.92,-28.54,0.803145,5.1822615,5.13876,0.67006,82.0602,11.06907,,2.04,0.0,0.0,0.0,0.0,0.0,0.0,1.78,3.82,,,1.2089236525938243
2.052349905,1.5e-07,-1.5e-07,0.0331,,,0.0,87.09,1181.14,1495.0,0.4055,2.0801,1.134130509662792,0.243,-0.152,1.11100105051606,0.625,-0.095,6053.649833023796,162.0,-237.0,4.454,0.043,-0.36,0.21,0.17,-0.27,2.19349,15.396677258117448,0.092,-0.092,16.351,0.038,-0.038,14.005,0.032,-0.032,13.679,0.032,-0.032,13.604,0.033,-0.033,13.63,0.027,-0.027,13.687,0.033,-0.033,12.29,,,9.414,15.2456,14.7344,1,1,0,1564.7409108649404,48.46,-45.16,0.740122,10.6289704,-4.41651,-9.66796,78.46264,7.37548,1.4465749334999998,2.194,0.0,0.0,0.0,0.0,0.0,0.0,13.38,,62.00452885196375,0.0,0.3122514055898637
3.6344412,2.4e-06,-2.3e-06,,,,,,,,0.22,,1.2110951182805625,0.05,-0.05,1.313804771936713,0.05,-0.05,6266.6681324931205,96.0,-96.0,4.25,0.02,-0.02,-0.09,0.1,-0.1,0.687,11.830559031178876,0.057,-0.057,12.321,0.054,-0.054,10.782,0.024,-0.024,10.54,0.025,-0.025,10.494,0.019,-0.019,10.464,0.023,-0.023,10.486,0.021,-0.021,10.571,0.11,-0.11,8.717,11.6873,11.3161,1,1,0,512.8621068135982,7.647,-7.379,2.38571,36.2524706,11.247,-34.4637,173.7466,-51.60268,,2.58,0.0,0.0,0.0,0.0,0.0,0.0,2.302,387.7526,,,0.5604376469936809
,,,4.75,1.74,-1.21,,,,,,,1.178067151341171,0.78,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,3168.821194503069,940.0,-640.0,,,,,2.61007,-1.82023,,,0.0,0.0,0.0,0.0,0.0,0.0,2.302,210.0,,,
6.7650398,7.4e-06,-7.4e-06,,,,,,64.6487,789.0,,1.421,,,,0.6866335136251456,0.06,-0.06,999999.0,142.84,-142.84,4.59034,0.099051,-0.099051,,,,,5.40795266367863,0.023,-0.023,6.585,0.018,-0.018,3.981,0.258,-0.258,3.469,0.226,-0.226,3.261,0.304,-0.304,,,,,,,,,,,5.2402,4.6278,1,6,0,42.965879342336834,0.00384,-0.00385,153.081,2095.3807469,2074.52,294.936,109.90724,-3.20073,,,1.0,4.0,5.0,0.0,0.0,0.0,1.39215,4.36,,,0.8302703559771798
5.75321539,1.184e-05,-1.184e-05,0.0633,,,0.0,85.36,169.44,920.0,0.921,1.7948,1.0011644017778698,0.074,-0.101,0.989421400976205,0.229,-0.076,5429.754420366366,180.0,-164.0,4.51,0.033,-0.176,0.48,0.05,-0.25,0.84337,15.248155181257346,0.126,-0.126,16.406,0.019,-0.019,13.832,0.025,-0.025,13.432,0.024,-0.024,13.361,0.031,-0.031,13.273,0.024,-0.024,13.359,0.027,-0.027,12.981,,,9.346,15.2028,14.6226,1,1,0,899.8960282607098,13.062,-12.623,1.32886,3.0630409,-1.60355,-2.60976,80.61187,10.34778,4.046240772999999,1.946,0.0,0.0,0.0,0.0,0.0,0.0,3.14,8.6,90.88807883096368,0.0,0.759910633531392
2.152226,,,0.03138,0.0013,-0.00154,,84.81,,1304.0,0.724,,0.8930458790718233,0.12,-0.12,0.8529339937600707,0.062,-0.065,5182.410575360112,200.0,-200.0,4.537,0.035,-0.046,0.1,0.2,-0.2,2.05,11.589734847869272,0.034,-0.034,12.692,0.041,-0.041,10.166,0.027,-0.027,9.752,0.026,-0.026,9.632,0.024,-0.024,9.582,0.022,-0.022,9.637,0.021,-0.021,9.546,0.038,-0.038,8.727,11.5638,10.9984,2,1,0,206.9300870614317,1.64,-1.605,6.49795,48.6429449,5.93596,-48.2794,50.77372,-18.71284,1.5159722,1.73,20.0,1.0,0.0,2.0,1.0,0.0,12.005,295.89973,68.58591459528363,,0.33288787359261124
24.2204192,0.000194,-0.000194,0.1546,,,0.0,89.97,15.43,505.0,0.032,3.271,0.8471805573412896,0.064,-0.085,0.7334528026974363,0.119,-0.055,5180.760293966226,170.0,-154.0,4.599,0.026,-0.097,0.02,0.25,-0.3,6.28471,15.910542289467584,0.092,-0.092,16.145,0.07,-0.07,14.437,0.032,-0.032,14.012,0.039,-0.039,13.714,0.051,-0.051,13.683,0.026,-0.026,13.798,0.03,-0.03,12.477,,,8.826,16.0047,15.3637,1,1,0,1159.042547894397,37.276,-34.689,0.990102,7.9950591,7.1932,3.48982,72.65218,8.68012,17.000673439999996,1.62,0.0,0.0,0.0,0.0,0.0,0.0,2.1,8.32,156.66506597671412,0.0,1.3841816555151802
468.7,2.2,-3.5,1.295,0.024,-0.025,0.44,,,,,,1.3253060550431763,0.072911,-0.072911,1.806622651710444,0.041576,-0.041576,6022.864629447189,81.65,-81.65,4.031674,0.029506,-0.029506,0.1399,0.0577,-0.0577,,7.066989902159,0.023,-0.023,7.713,0.024,-0.024,6.06,0.023,-0.023,5.839,0.021,-0.021,5.792,0.017,-0.017,5.796,0.133,-0.133,5.681,0.043,-0.043,5.786,0.015,-0.015,5.734,6.98479,6.5991,1,1,0,90.35669422511884,0.1507,-0.1498,17.1699,99.7963544,90.1765,-42.7494,187.3925,-19.04397,328.4785,3.153815,1.0,1.0,2.0,0.0,0.0,0.0,2.302,197.0546,361.9305019305019,0.5831346642189976,2.67089495352021
